,id,item_id,dept_id,cat_id,store_id,state_id,d_1,d_2,d_3,d_4,d_5,d_6,d_7,d_8,d_9,d_10,d_11,d_12,d_13,d_14,d_15,d_16,d_17,d_18,d_19,d_20,d_21,d_22,d_23,d_24,d_25,d_26,d_27,d_28,d_29,d_30,d_31,d_32,d_33,d_34,d_35,d_36,d_37,d_38,d_39,d_40,d_41,d_42,d_43,d_44,d_45,d_46,d_47,d_48,d_49,d_50,d_51,d_52,d_53,d_54,d_55,d_56,d_57,d_58,d_59,d_60,d_61,d_62,d_63,d_64,d_65,d_66,d_67,d_68,d_69,d_70
828,HOUSEHOLD_1_269_CA_1_validation,HOUSEHOLD_1_269,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,1,0,0,1,0,3,1,2,0,0,0,0,0
829,HOUSEHOLD_1_270_CA_1_validation,HOUSEHOLD_1_270,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
830,HOUSEHOLD_1_271_CA_1_validation,HOUSEHOLD_1_271,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,HOUSEHOLD_1_272_CA_1_validation,HOUSEHOLD_1_272,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,0,0,4,0,5,2,6,0,0,0,0,2,5,9,3,0,0,0,4,7,1,0,0,0,4,2,3,3,2,0,3,2,2,2,0,3,4,0,2,1,4,5,0,0,4,0,1,4,3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
832,HOUSEHOLD_1_274_CA_1_validation,HOUSEHOLD_1_274,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,HOUSEHOLD_1_275_CA_1_validation,HOUSEHOLD_1_275,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,2,1,0,1,0,0,0,0,1,1,2,1,0,13,7,7,6,4,4,7
834,HOUSEHOLD_1_276_CA_1_validation,HOUSEHOLD_1_276,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835,HOUSEHOLD_1_277_CA_1_validation,HOUSEHOLD_1_277,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,HOUSEHOLD_1_278_CA_1_validation,HOUSEHOLD_1_278,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0,1,1,2,1,1,1,1,0,0,2,2,0,1,0,0,0,0,1,2,3,0,0,1,0,2,2,1,0,2,0,2,3,1,1,0,0,1,0
837,HOUSEHOLD_1_279_CA_1_validation,HOUSEHOLD_1_279,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,1,0,1,2,4,1,1,0,2,0
838,HOUSEHOLD_1_280_CA_1_validation,HOUSEHOLD_1_280,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,HOUSEHOLD_1_281_CA_1_validation,HOUSEHOLD_1_281,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,HOUSEHOLD_1_282_CA_1_validation,HOUSEHOLD_1_282,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841,HOUSEHOLD_1_283_CA_1_validation,HOUSEHOLD_1_283,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842,HOUSEHOLD_1_284_CA_1_validation,HOUSEHOLD_1_284,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843,HOUSEHOLD_1_285_CA_1_validation,HOUSEHOLD_1_285,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844,HOUSEHOLD_1_286_CA_1_validation,HOUSEHOLD_1_286,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,HOUSEHOLD_1_287_CA_1_validation,HOUSEHOLD_1_287,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,0,2,2,0,1,4,3,2,1,2,1,2,1,3,2,2,0,2,1,4,6,0,0,3,3,0,1,5,0,0,0,0,0,0,0,6,0,0,2,0,2,0,1,1,1,1,0,2,3,1,0,0,0,0,1,1,2,1,0,1,1,0,0,4,1,0,0,0,2
846,HOUSEHOLD_1_288_CA_1_validation,HOUSEHOLD_1_288,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,HOUSEHOLD_1_289_CA_1_validation,HOUSEHOLD_1_289,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2,3,1,2,1,0,2,0,1,0,0,0,1,0,1,0,1,1,3,1,2,2,0,1,0,0,0,0,2,0,2,0,2,0,0,2,0,1,1,1,0,1,2,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,1,0
848,HOUSEHOLD_1_290_CA_1_validation,HOUSEHOLD_1_290,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,HOUSEHOLD_1_291_CA_1_validation,HOUSEHOLD_1_291,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,HOUSEHOLD_1_292_CA_1_validation,HOUSEHOLD_1_292,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851,HOUSEHOLD_1_293_CA_1_validation,HOUSEHOLD_1_293,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,HOUSEHOLD_1_294_CA_1_validation,HOUSEHOLD_1_294,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,14,5,5,5,3,4,3,8,5,8,6,0,5,1,2,2,3,4,2,4,3,3,3,4,3,0,3,3,6,4,4,6,4,2,5,5,0,6,0,1,7,2,2,3,7,3,1,4,0,2,1,1,2,6,2,2,2,4,1,2,1,1,0,4,1,2,2,4,1,4
853,HOUSEHOLD_1_295_CA_1_validation,HOUSEHOLD_1_295,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,1,1,0,0,0,0,1,0,0,0,3,3,2,0,1,2,1,0,0,0,1,2,1,1,0,0,0,1,3,0,1,0,2,1,0,0,0,0,0,0,0,4,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1
854,HOUSEHOLD_1_296_CA_1_validation,HOUSEHOLD_1_296,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,HOUSEHOLD_1_297_CA_1_validation,HOUSEHOLD_1_297,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,HOUSEHOLD_1_298_CA_1_validation,HOUSEHOLD_1_298,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,HOUSEHOLD_1_299_CA_1_validation,HOUSEHOLD_1_299,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,HOUSEHOLD_1_300_CA_1_validation,HOUSEHOLD_1_300,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,HOUSEHOLD_1_301_CA_1_validation,HOUSEHOLD_1_301,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,HOUSEHOLD_1_302_CA_1_validation,HOUSEHOLD_1_302,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,1,2,0,1,0,0,0,0
861,HOUSEHOLD_1_303_CA_1_validation,HOUSEHOLD_1_303,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2,3,1,2,3,1,0,3,0,0,1,0,0,2,4,11,1,0,2,2,1,2,9,6,1,0,0,1,1,2,0,0,0,0,0,0,0,5,5,1,0,1,0,11,1,4,5,3,2,7,2,0,3,8,1,0,4,8,1,4,3,0,1,0,3,8,2,11,3,12
862,HOUSEHOLD_1_304_CA_1_validation,HOUSEHOLD_1_304,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,HOUSEHOLD_1_305_CA_1_validation,HOUSEHOLD_1_305,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,HOUSEHOLD_1_306_CA_1_validation,HOUSEHOLD_1_306,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,HOUSEHOLD_1_307_CA_1_validation,HOUSEHOLD_1_307,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,HOUSEHOLD_1_308_CA_1_validation,HOUSEHOLD_1_308,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,HOUSEHOLD_1_309_CA_1_validation,HOUSEHOLD_1_309,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,1,4,2,1,0,0,0,5,0,0,3,0,0,1,1,1,1,1,2,1,2,0,0,1,2,3,0,2,1,0,1,2,1,0,3,0,1,1,1,1,1,3,1,2,2,0,0,1,1,1,1,1,0,0,0,1,0,5,0,0,1,4,2,2,1,2,2,0,0,0
868,HOUSEHOLD_1_310_CA_1_validation,HOUSEHOLD_1_310,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,0,0,0,2,5,3,6,2,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869,HOUSEHOLD_1_311_CA_1_validation,HOUSEHOLD_1_311,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,HOUSEHOLD_1_312_CA_1_validation,HOUSEHOLD_1_312,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,HOUSEHOLD_1_313_CA_1_validation,HOUSEHOLD_1_313,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,0,0,0,2,1,2,1,3,2,3,1,0,1,3,3,1,0,1,0,1,1,4,0,2,1,0,0,0,1,0,1,1,1,1,1,0,3,0,0,0,3,1,2,1,0,0,0,0,1,3,0,1,0,0,1,2,5,0,2,2,0,1,1,2,2,0,0,0,1
872,HOUSEHOLD_1_314_CA_1_validation,HOUSEHOLD_1_314,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,HOUSEHOLD_1_315_CA_1_validation,HOUSEHOLD_1_315,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874,HOUSEHOLD_1_316_CA_1_validation,HOUSEHOLD_1_316,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,1,2,1,1,1,0,3,1,3,1,0,2,0,1,2,1,0,2,1,0,1,0,2,2,1,2,1,1,1,1,1,0,1,2,1,1,0,0,2,0,0,2,3,2,2,1,1,0,2,1,1,1,0,1,4,2,0,1,0,0,0,2,1,1,0,2,1,0,0,1
875,HOUSEHOLD_1_317_CA_1_validation,HOUSEHOLD_1_317,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,HOUSEHOLD_1_318_CA_1_validation,HOUSEHOLD_1_318,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,HOUSEHOLD_1_319_CA_1_validation,HOUSEHOLD_1_319,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,HOUSEHOLD_1_320_CA_1_validation,HOUSEHOLD_1_320,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879,HOUSEHOLD_1_321_CA_1_validation,HOUSEHOLD_1_321,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,1,3,3,0,1,0,0,0,5,0,0,1,3,0,2,0,1,1,1,2,1,1,2,3,1,0,1,0,0,2,0,0,1,0,2,4,2,4,3,1,1,1,1,1,0,1,0,0,0,0,2,1,1,0,0,3,0,2,0,0,2,2,5
880,HOUSEHOLD_1_322_CA_1_validation,HOUSEHOLD_1_322,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,HOUSEHOLD_1_323_CA_1_validation,HOUSEHOLD_1_323,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
882,HOUSEHOLD_1_324_CA_1_validation,HOUSEHOLD_1_324,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,0,1,0,0,0,1,0,2,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,1,0,1,0,3,0,0,2,0,0,2,0,2,0,0,1,2,1,1,2,0,2,2,3,2,1,1,1,0,1,0,0,2,1,0,1,0,1,1,1,1,1,0,1,0,1
883,HOUSEHOLD_1_325_CA_1_validation,HOUSEHOLD_1_325,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,1,0,0,0,2,0,1,1,0,0,0,1,1,1,0,1,0,2,0,0,0,1,1,3,1,0,0,0,0,0,1,1,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,1,1,3,0,0,0,1
884,HOUSEHOLD_1_326_CA_1_validation,HOUSEHOLD_1_326,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,1,1,1,1,1,0,5,1,2,5,0,0,1,0,1,0,1,0,0,0,2,1,2,2,2,1,0,0,0,0,0,2,1,1,1,1,1,0,1,1,0,0,1,3,2,0,1,0,1
885,HOUSEHOLD_1_327_CA_1_validation,HOUSEHOLD_1_327,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,4,2,1,1,0,0,9,6,2,0,0,0,3,7,3,0,0,1,1,1,8,3,5,2,2,4,2,6,3,0,9,3,1,0,2,8,1,4,3,2,0,3,10,7,2,11,9,5,1,9,5,0,0,0,1,6,7,0,2,0,0,0,1,2,4,2,7,3,0
886,HOUSEHOLD_1_328_CA_1_validation,HOUSEHOLD_1_328,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,HOUSEHOLD_1_329_CA_1_validation,HOUSEHOLD_1_329,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,HOUSEHOLD_1_330_CA_1_validation,HOUSEHOLD_1_330,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,HOUSEHOLD_1_331_CA_1_validation,HOUSEHOLD_1_331,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,2,0,1,1,0,0,1,2,0,0,0,0,0,0,2,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,1,2,2,0,0,0
890,HOUSEHOLD_1_332_CA_1_validation,HOUSEHOLD_1_332,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,HOUSEHOLD_1_333_CA_1_validation,HOUSEHOLD_1_333,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,0,2,0,0,0,1,2,0,1,0,1,1,1,0,4,0,2,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,0,1,0,0,2,0,0,0,0,2,1,1,2,0,0,0,0,2,1,2,1,0,0,0,1,3
892,HOUSEHOLD_1_334_CA_1_validation,HOUSEHOLD_1_334,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
